pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"05","003","999",112,112,1.00000000e+02,26733,9.76999969e+01,26149,9.78199997e+01,584,2.18000007e+00,620,2.26999998e+00,8,2.99999993e-02,37746,27361,7.24899979e+01,,0,,7.24899979e+01,"9997",4,1.99999996e-02
"05","004","018",5,5,1.00000000e+02,1099,9.90100021e+01,1083,9.85400009e+01,16,1.46000004e+00,11,9.90000010e-01,0,0.00000000e+00,1575,1110,7.04800034e+01,,0,,7.04800034e+01,"0072",1,9.00000036e-02
"05","004","034",6,6,1.00000000e+02,1324,9.88099976e+01,1301,9.82600021e+01,23,1.74000001e+00,16,1.19000006e+00,0,0.00000000e+00,1870,1340,7.16600037e+01,,0,,7.16600037e+01,"0038",1,7.99999982e-02
"05","004","036",95,95,1.00000000e+02,22109,9.71299973e+01,21489,9.71999969e+01,620,2.79999995e+00,652,2.85999990e+00,1,0.00000000e+00,32329,22762,7.04100037e+01,,0,,7.04100037e+01,"9997",8,3.99999991e-02
"05","004","999",106,106,1.00000000e+02,24532,9.73000031e+01,23873,9.73099976e+01,659,2.69000006e+00,679,2.69000006e+00,1,0.00000000e+00,35774,25212,7.04800034e+01,,0,,7.04800034e+01,"9997",10,3.99999991e-02
"05","005","016",73,72,9.86299973e+01,14509,9.74700012e+01,14179,9.77300034e+01,330,2.26999998e+00,348,2.33999991e+00,29,1.89999998e-01,24482,14886,6.07999992e+01,,0,,6.16899986e+01,"9997",0,0.00000000e+00
"05","005","046",13,12,9.23099976e+01,1901,9.88600006e+01,1837,9.66299973e+01,64,3.36999989e+00,22,1.13999999e+00,0,0.00000000e+00,4379,1923,4.39099998e+01,,0,,4.77599983e+01,"9997",0,0.00000000e+00
"05","005","999",86,84,9.76699982e+01,16410,9.76299973e+01,16016,9.75999985e+01,394,2.40000010e+00,370,2.20000005e+00,29,1.70000002e-01,28861,16809,5.82400017e+01,,0,,5.97000008e+01,"9997",0,0.00000000e+00
"05","006","012",6,6,1.00000000e+02,1431,9.97900009e+01,1400,9.78300018e+01,31,2.17000008e+00,3,2.09999993e-01,0,0.00000000e+00,1996,1434,7.18399963e+01,,0,,7.18399963e+01,"9997",0,0.00000000e+00
"05","006","021",12,11,9.16699982e+01,2739,9.88799973e+01,2703,9.86900024e+01,36,1.30999994e+00,29,1.04999995e+00,2,7.00000003e-02,3981,2770,6.95800018e+01,,0,,7.62900009e+01,"9997",0,0.00000000e+00
"05","006","031",16,16,1.00000000e+02,3809,9.78700027e+01,3721,9.76900024e+01,88,2.30999994e+00,83,2.13000011e+00,0,0.00000000e+00,5278,3892,7.37399979e+01,,0,,7.37399979e+01,"9997",0,0.00000000e+00
"05","006","058",34,33,9.70599976e+01,8477,9.68600006e+01,8313,9.80699997e+01,164,1.92999995e+00,274,3.13000011e+00,1,9.99999978e-03,11637,8752,7.52099991e+01,,0,,7.75400009e+01,"9997",0,0.00000000e+00
"05","006","066",6,6,1.00000000e+02,1514,9.92799988e+01,1494,9.86800003e+01,20,1.32000005e+00,11,7.20000029e-01,0,0.00000000e+00,2050,1525,7.43899994e+01,,0,,7.43899994e+01,"9997",0,0.00000000e+00
"05","006","999",74,72,9.73000031e+01,17970,9.78099976e+01,17631,9.81100006e+01,339,1.88999999e+00,400,2.18000007e+00,3,1.99999996e-02,24942,18373,7.36600037e+01,,0,,7.57900009e+01,"9997",0,0.00000000e+00
"05","007","019",3,3,1.00000000e+02,606,9.95100021e+01,605,9.98300018e+01,1,1.70000002e-01,3,4.90000010e-01,0,0.00000000e+00,897,609,6.78899994e+01,,0,,6.78899994e+01,"9997",0,0.00000000e+00
"05","007","020",76,76,1.00000000e+02,18093,9.68600006e+01,17564,9.70800018e+01,529,2.92000008e+00,586,3.14000010e+00,1,9.99999978e-03,26610,18680,7.01999969e+01,,0,,7.01999969e+01,"9997",6,2.99999993e-02
"05","007","028",4,4,1.00000000e+02,764,9.78199997e+01,751,9.83000031e+01,13,1.70000005e+00,17,2.18000007e+00,0,0.00000000e+00,1220,781,6.40199966e+01,,0,,6.40199966e+01,"9997",0,0.00000000e+00
"05","007","059",65,64,9.84599991e+01,14670,9.72900009e+01,14282,9.73600006e+01,388,2.64000010e+00,404,2.68000007e+00,5,2.99999993e-02,21348,15079,7.06299973e+01,,0,,7.18199997e+01,"9997",3,1.99999996e-02
"05","007","999",148,147,9.93199997e+01,34133,9.71100006e+01,33202,9.72699966e+01,931,2.73000002e+00,1010,2.86999989e+00,6,1.99999996e-02,50075,35149,7.01900024e+01,,0,,7.06900024e+01,"9997",9,2.99999993e-02
"05","008","004",4,4,1.00000000e+02,752,9.79199982e+01,736,9.78700027e+01,16,2.13000011e+00,16,2.07999992e+00,0,0.00000000e+00,1397,768,5.49700012e+01,,0,,5.49700012e+01,"9997",0,0.00000000e+00
"05","008","041",2,2,1.00000000e+02,506,9.88300018e+01,504,9.95999985e+01,2,4.00000006e-01,6,1.16999996e+00,0,0.00000000e+00,674,512,7.59599991e+01,,0,,7.59599991e+01,"9997",0,0.00000000e+00
"05","008","043",114,114,1.00000000e+02,27237,9.73099976e+01,26621,9.77399979e+01,616,2.25999999e+00,744,2.66000009e+00,10,3.99999991e-02,39559,27991,7.07600021e+01,,0,,7.07600021e+01,"9997",2,9.99999978e-03
"05","008","062",3,3,1.00000000e+02,505,9.88300018e+01,502,9.94100037e+01,3,5.89999974e-01,6,1.16999996e+00,0,0.00000000e+00,774,511,6.60199966e+01,,0,,6.60199966e+01,"9997",0,0.00000000e+00
"05","008","999",123,123,1.00000000e+02,29000,9.73700027e+01,28363,9.78000031e+01,637,2.20000005e+00,772,2.58999991e+00,10,2.99999993e-02,42404,29782,7.02300034e+01,,0,,7.02300034e+01,"9997",2,9.99999978e-03
"05","009","007",3,3,1.00000000e+02,696,9.90000000e+01,686,9.85599976e+01,10,1.44000006e+00,7,1.00000000e+00,0,0.00000000e+00,975,703,7.20999985e+01,,0,,7.20999985e+01,"9997",0,0.00000000e+00
"05","009","029",5,5,1.00000000e+02,1015,9.75999985e+01,996,9.81299973e+01,19,1.87000000e+00,25,2.40000010e+00,0,0.00000000e+00,1408,1040,7.38600006e+01,,0,,7.38600006e+01,"9997",0,0.00000000e+00
"05","009","037",19,19,1.00000000e+02,4715,9.84499969e+01,4593,9.74100037e+01,122,2.58999991e+00,73,1.51999998e+00,1,1.99999996e-02,6649,4789,7.20299988e+01,,0,,7.20299988e+01,"9997",0,0.00000000e+00
"05","009","038",63,63,1.00000000e+02,14854,9.77799988e+01,14506,9.76600037e+01,348,2.33999991e+00,336,2.21000004e+00,1,9.99999978e-03,21442,15191,7.08499985e+01,,0,,7.08499985e+01,"9997",0,0.00000000e+00
"05","009","999",90,90,1.00000000e+02,21280,9.79599991e+01,20781,9.76600037e+01,499,2.33999991e+00,441,2.02999997e+00,2,9.99999978e-03,30474,21723,7.12799988e+01,,0,,7.12799988e+01,"9997",0,0.00000000e+00
"05","010","024",4,4,1.00000000e+02,778,9.92300034e+01,754,9.69199982e+01,24,3.07999992e+00,6,7.69999981e-01,0,0.00000000e+00,1283,784,6.11100006e+01,,0,,6.11100006e+01,"9997",4,5.29999971e-01
"05","010","054",46,46,1.00000000e+02,10729,9.70400009e+01,10372,9.66699982e+01,357,3.32999992e+00,320,2.89000010e+00,7,5.99999987e-02,14901,11056,7.41999969e+01,,0,,7.41999969e+01,"9997",81,7.79999971e-01
"05","010","999",50,50,1.00000000e+02,11507,9.71900024e+01,11126,9.66900024e+01,381,3.30999994e+00,326,2.75000000e+00,7,5.99999987e-02,16184,11840,7.31600037e+01,,0,,7.31600037e+01,"9997",86,7.69999981e-01
"05","011","002",84,83,9.88099976e+01,20966,9.79199982e+01,20611,9.83099976e+01,355,1.69000006e+00,435,2.02999997e+00,11,5.00000007e-02,28681,21412,7.46600037e+01,,0,,7.52699966e+01,"9997",0,0.00000000e+00
"05","011","504",7,7,1.00000000e+02,1586,9.80199966e+01,1556,9.81100006e+01,30,1.88999999e+00,32,1.98000002e+00,0,0.00000000e+00,2191,1618,7.38499985e+01,,0,,7.38499985e+01,"9997",0,0.00000000e+00
"05","011","999",91,90,9.89000015e+01,22552,9.79199982e+01,22167,9.82900009e+01,385,1.71000004e+00,467,2.02999997e+00,11,5.00000007e-02,30872,23030,7.45999985e+01,,0,,7.51699982e+01,"9997",0,0.00000000e+00
"05","012","015",40,39,9.75000000e+01,8993,9.71200027e+01,8761,9.74199982e+01,232,2.57999992e+00,266,2.86999989e+00,1,9.99999978e-03,13137,9260,7.04899979e+01,,0,,7.24199982e+01,"9997",31,3.49999994e-01
"05","012","999",40,39,9.75000000e+01,8993,9.71200027e+01,8761,9.74199982e+01,232,2.57999992e+00,266,2.86999989e+00,1,9.99999978e-03,13137,9260,7.04899979e+01,,0,,7.24199982e+01,"9997",31,3.49999994e-01
"05","013","014",7,7,1.00000000e+02,1524,9.82600021e+01,1503,9.86200027e+01,21,1.38000000e+00,26,1.67999995e+00,1,5.99999987e-02,2232,1551,6.94899979e+01,,0,,6.94899979e+01,"9997",0,0.00000000e+00
"05","013","039",9,9,1.00000000e+02,2282,9.93499985e+01,2245,9.83799973e+01,37,1.62000000e+00,14,6.10000014e-01,1,3.99999991e-02,3041,2297,7.55299988e+01,,0,,7.55299988e+01,"9997",0,0.00000000e+00
"05","013","044",5,5,1.00000000e+02,1208,9.86100006e+01,1201,9.94199982e+01,7,5.79999983e-01,16,1.30999994e+00,1,7.99999982e-02,1674,1225,7.31800003e+01,,0,,7.31800003e+01,"9997",0,0.00000000e+00
"05","013","056",23,23,1.00000000e+02,5387,9.76399994e+01,5282,9.80500031e+01,105,1.95000005e+00,130,2.35999990e+00,0,0.00000000e+00,7664,5517,7.19899979e+01,,0,,7.19899979e+01,"0072",2,3.99999991e-02
"05","013","501",6,6,1.00000000e+02,1387,9.93600006e+01,1361,9.81299973e+01,26,1.87000000e+00,6,4.30000007e-01,3,2.09999993e-01,2019,1396,6.91399994e+01,,0,,6.91399994e+01,"9997",0,0.00000000e+00
"05","013","999",50,50,1.00000000e+02,11788,9.83499985e+01,11592,9.83399963e+01,196,1.65999997e+00,192,1.60000002e+00,6,5.00000007e-02,16630,11986,7.20699997e+01,,0,,7.20699997e+01,"0072",2,1.99999996e-02
"05","014","005",21,21,1.00000000e+02,4541,9.82900009e+01,4444,9.78600006e+01,97,2.14000010e+00,79,1.71000004e+00,0,0.00000000e+00,6401,4620,7.21800003e+01,,0,,7.21800003e+01,"0082",14,3.10000002e-01
"05","014","025",12,12,1.00000000e+02,2442,9.67099991e+01,2380,9.74599991e+01,62,2.53999996e+00,83,3.28999996e+00,0,0.00000000e+00,3960,2525,6.37599983e+01,,0,,6.37599983e+01,"9997",0,0.00000000e+00
"05","014","032",6,6,1.00000000e+02,1166,9.98300018e+01,1145,9.81999969e+01,21,1.79999995e+00,2,1.70000002e-01,0,0.00000000e+00,1972,1168,5.92299995e+01,,0,,5.92299995e+01,"0082",4,3.40000004e-01
"05","014","040",4,4,1.00000000e+02,935,9.94700012e+01,923,9.87200012e+01,12,1.27999997e+00,5,5.29999971e-01,0,0.00000000e+00,1241,940,7.57500000e+01,,0,,7.57500000e+01,"0082",1,1.09999999e-01
"05","014","999",43,43,1.00000000e+02,9084,9.81699982e+01,8892,9.78899994e+01,192,2.10999990e+00,169,1.83000004e+00,0,0.00000000e+00,13574,9253,6.81699982e+01,,0,,6.81699982e+01,"0082",36,4.00000006e-01
"05","015","049",41,41,1.00000000e+02,10178,9.74000015e+01,9925,9.75100021e+01,253,2.49000001e+00,264,2.52999997e+00,8,7.99999982e-02,13754,10450,7.59800034e+01,,0,,7.59800034e+01,"0082",43,4.19999987e-01
"05","015","053",9,9,1.00000000e+02,2338,9.75800018e+01,2278,9.74300003e+01,60,2.56999993e+00,58,2.42000008e+00,0,0.00000000e+00,3149,2396,7.60899963e+01,,0,,7.60899963e+01,"0082",9,3.79999995e-01
"05","015","502",5,4,8.00000000e+01,923,9.86100006e+01,909,9.84800034e+01,14,1.51999998e+00,12,1.27999997e+00,1,1.09999999e-01,1615,936,5.79599991e+01,,0,,7.39899979e+01,"0082",2,2.19999999e-01
"05","015","999",55,54,9.81800003e+01,13439,9.75100021e+01,13112,9.75699997e+01,327,2.43000007e+00,334,2.42000008e+00,9,7.00000003e-02,18518,13782,7.44199982e+01,,0,,7.58600006e+01,"0082",54,4.00000006e-01
"05","016","006",3,3,1.00000000e+02,439,9.79899979e+01,430,9.79499969e+01,9,2.04999995e+00,9,2.00999999e+00,0,0.00000000e+00,789,448,5.67799988e+01,,0,,5.67799988e+01,"0038",1,2.30000004e-01
"05","016","023",3,3,1.00000000e+02,556,9.91100006e+01,543,9.76600037e+01,13,2.33999991e+00,5,8.89999986e-01,0,0.00000000e+00,847,561,6.62300034e+01,,0,,6.62300034e+01,"9997",0,0.00000000e+00
"05","016","030",23,22,9.56500015e+01,4738,9.89100037e+01,4554,9.61200027e+01,184,3.88000011e+00,51,1.05999994e+00,1,1.99999996e-02,7439,4790,6.43899994e+01,,0,,6.72300034e+01,"9997",0,0.00000000e+00
"05","016","065",6,6,1.00000000e+02,1300,9.81900024e+01,1275,9.80800018e+01,25,1.91999996e+00,24,1.80999994e+00,0,0.00000000e+00,1873,1324,7.06900024e+01,,0,,7.06900024e+01,"9997",0,0.00000000e+00
"05","016","999",35,34,9.71399994e+01,7033,9.87399979e+01,6802,9.67200012e+01,231,3.27999997e+00,89,1.25000000e+00,1,9.99999978e-03,10948,7123,6.50599976e+01,,0,,6.69800034e+01,"0038",1,9.99999978e-03
"05","017","009",24,24,1.00000000e+02,5906,9.78000031e+01,5735,9.70999985e+01,171,2.90000010e+00,133,2.20000005e+00,0,0.00000000e+00,8089,6039,7.46600037e+01,,0,,7.46600037e+01,"0082",16,2.70000011e-01
"05","017","010",15,15,1.00000000e+02,2989,9.76500015e+01,2918,9.76200027e+01,71,2.38000011e+00,72,2.34999990e+00,0,0.00000000e+00,4344,3061,7.04700012e+01,,0,,7.04700012e+01,"0038",12,4.00000006e-01
"05","017","061",8,8,1.00000000e+02,1857,9.82500000e+01,1826,9.83300018e+01,31,1.66999996e+00,33,1.75000000e+00,0,0.00000000e+00,2555,1890,7.39700012e+01,,0,,7.39700012e+01,"0082",6,3.19999993e-01
"05","017","063",6,6,1.00000000e+02,1479,9.90000000e+01,1437,9.71600037e+01,42,2.83999991e+00,14,9.39999998e-01,1,7.00000003e-02,2041,1494,7.31999969e+01,,0,,7.31999969e+01,"0082",4,2.70000011e-01
"05","017","999",53,53,1.00000000e+02,12231,9.79700012e+01,11916,9.74199982e+01,315,2.57999992e+00,252,2.01999998e+00,1,9.99999978e-03,17029,12484,7.33099976e+01,,0,,7.33099976e+01,"0038",57,4.69999999e-01
"05","018","035",27,27,1.00000000e+02,6447,9.86999969e+01,6354,9.85599976e+01,93,1.44000006e+00,85,1.29999995e+00,0,0.00000000e+00,8728,6532,7.48399963e+01,,0,,7.48399963e+01,"0082",13,2.00000003e-01
"05","018","999",27,27,1.00000000e+02,6447,9.86999969e+01,6354,9.85599976e+01,93,1.44000006e+00,85,1.29999995e+00,0,0.00000000e+00,8728,6532,7.48399963e+01,,0,,7.48399963e+01,"0082",13,2.00000003e-01
"05","019","008",12,12,1.00000000e+02,2716,9.63799973e+01,2655,9.77500000e+01,61,2.25000000e+00,101,3.57999992e+00,1,3.99999991e-02,3922,2818,7.18499985e+01,,0,,7.18499985e+01,"9997",0,0.00000000e+00
"05","019","027",55,54,9.81800003e+01,12931,9.67300034e+01,12646,9.78000031e+01,285,2.20000005e+00,433,3.24000001e+00,4,2.99999993e-02,18513,13368,7.22099991e+01,,0,,7.26999969e+01,"9997",0,0.00000000e+00
"05","019","050",5,4,8.00000000e+01,931,9.91500015e+01,921,9.89300003e+01,10,1.07000005e+00,8,8.50000024e-01,0,0.00000000e+00,1515,939,6.19799995e+01,,0,,7.24000015e+01,"9997",0,0.00000000e+00
"05","019","051",12,12,1.00000000e+02,2332,9.75699997e+01,2269,9.73000031e+01,63,2.70000005e+00,57,2.38000011e+00,1,3.99999991e-02,3695,2390,6.46800003e+01,,0,,6.46800003e+01,"9997",0,0.00000000e+00
"05","019","064",4,4,1.00000000e+02,845,9.69000015e+01,830,9.82200012e+01,15,1.77999997e+00,21,2.41000009e+00,6,6.89999998e-01,1249,872,6.98199997e+01,,0,,6.98199997e+01,"9997",0,0.00000000e+00
"05","019","999",88,86,9.77300034e+01,19755,9.69000015e+01,19321,9.78000031e+01,434,2.20000005e+00,620,3.03999996e+00,12,5.99999987e-02,28894,20387,7.05599976e+01,,0,,7.14000015e+01,"9997",0,0.00000000e+00
"05","020","060",26,26,1.00000000e+02,5417,9.82200012e+01,5322,9.82500000e+01,95,1.75000000e+00,92,1.66999996e+00,6,1.09999999e-01,7780,5515,7.08899994e+01,,0,,7.08899994e+01,"9997",0,0.00000000e+00
"05","020","999",26,26,1.00000000e+02,5417,9.82200012e+01,5322,9.82500000e+01,95,1.75000000e+00,92,1.66999996e+00,6,1.09999999e-01,7780,5515,7.08899994e+01,,0,,7.08899994e+01,"9997",0,0.00000000e+00
"05","021","042",19,19,1.00000000e+02,4356,9.70800018e+01,4248,9.75199966e+01,108,2.48000002e+00,131,2.92000008e+00,0,0.00000000e+00,6401,4487,7.00999985e+01,,0,,7.00999985e+01,"0082",33,7.59999990e-01
"05","021","052",18,18,1.00000000e+02,3802,9.70599976e+01,3733,9.81900024e+01,69,1.80999994e+00,112,2.85999990e+00,3,7.99999982e-02,5513,3917,7.10500031e+01,,0,,7.10500031e+01,"0082",11,2.89999992e-01
"05","021","057",12,12,1.00000000e+02,2718,9.67900009e+01,2643,9.72399979e+01,75,2.75999999e+00,89,3.17000008e+00,1,3.99999991e-02,3552,2808,7.90500031e+01,,0,,7.90500031e+01,"9997",33,1.25000000e+00
"05","021","999",49,49,1.00000000e+02,10876,9.70000000e+01,10624,9.76800003e+01,252,2.31999993e+00,332,2.96000004e+00,4,3.99999991e-02,15466,11212,7.24899979e+01,,0,,7.24899979e+01,"9997",77,7.20000029e-01
"05","022","001",21,21,1.00000000e+02,4279,9.80100021e+01,4182,9.77300034e+01,97,2.26999998e+00,85,1.95000005e+00,2,5.00000007e-02,6584,4366,6.63099976e+01,,0,,6.63099976e+01,"0038",1,1.99999996e-02
"05","022","017",2,2,1.00000000e+02,253,9.88300018e+01,252,9.95999985e+01,1,4.00000006e-01,3,1.16999996e+00,0,0.00000000e+00,382,256,6.70199966e+01,,0,,6.70199966e+01,"9997",0,0.00000000e+00
"05","022","999",23,23,1.00000000e+02,4532,9.80500031e+01,4434,9.78399963e+01,98,2.16000009e+00,88,1.89999998e+00,2,3.99999991e-02,6966,4622,6.63499985e+01,,0,,6.63499985e+01,"0038",1,1.99999996e-02
"05","023","033",8,8,1.00000000e+02,1716,9.69499969e+01,1671,9.73799973e+01,45,2.61999989e+00,52,2.94000006e+00,2,1.09999999e-01,2530,1770,6.99599991e+01,,0,,6.99599991e+01,"0082",8,4.69999999e-01
"05","023","055",21,21,1.00000000e+02,4611,9.76699982e+01,4520,9.80299988e+01,91,1.97000003e+00,109,2.30999994e+00,1,1.99999996e-02,6583,4721,7.17200012e+01,,0,,7.17200012e+01,"0038",34,7.40000010e-01
"05","023","999",29,29,1.00000000e+02,6327,9.74700012e+01,6191,9.78499985e+01,136,2.15000010e+00,161,2.48000002e+00,3,5.00000007e-02,9113,6491,7.12300034e+01,,0,,7.12300034e+01,"0082",48,7.59999990e-01
"05","024","026",24,24,1.00000000e+02,5010,9.80999985e+01,4946,9.87200012e+01,64,1.27999997e+00,92,1.79999995e+00,5,1.00000001e-01,7632,5107,6.69199982e+01,,0,,6.69199982e+01,"9997",15,3.00000012e-01
"05","024","047",4,4,1.00000000e+02,838,9.90500031e+01,822,9.80899963e+01,16,1.90999997e+00,7,8.29999983e-01,1,1.19999997e-01,1175,846,7.20000000e+01,,0,,7.20000000e+01,"0082",1,1.19999997e-01
"05","024","999",28,28,1.00000000e+02,5848,9.82399979e+01,5768,9.86299973e+01,80,1.37000000e+00,99,1.65999997e+00,6,1.00000001e-01,8807,5953,6.75899963e+01,,0,,6.75899963e+01,"9997",16,2.80000001e-01
"05","025","003",8,8,1.00000000e+02,1718,9.87900009e+01,1696,9.87200012e+01,22,1.27999997e+00,21,1.21000004e+00,0,0.00000000e+00,2403,1739,7.23700027e+01,,0,,7.23700027e+01,"9997",0,0.00000000e+00
"05","025","999",8,8,1.00000000e+02,1718,9.87900009e+01,1696,9.87200012e+01,22,1.27999997e+00,21,1.21000004e+00,0,0.00000000e+00,2403,1739,7.23700027e+01,,0,,7.23700027e+01,"9997",0,0.00000000e+00
"05","999","999",2504,2485,9.92399979e+01,586539,9.72200012e+01,573341,9.77500000e+01,13198,2.25000000e+00,16447,2.73000002e+00,356,5.99999987e-02,845659,603342,7.13499985e+01,,0,,7.18499985e+01,"9997",5889,1.02999997e+00
"06","001","002",132,130,9.84800034e+01,31881,9.65199966e+01,31305,9.81900024e+01,576,1.80999994e+00,1117,3.38000011e+00,32,1.00000001e-01,45787,33030,7.21399994e+01,,0,,7.32500000e+01,"9997",1295,4.13999987e+00
"06","001","003",14,14,1.00000000e+02,3317,9.92200012e+01,3207,9.66800003e+01,110,3.31999993e+00,25,7.50000000e-01,1,2.99999993e-02,4800,3343,6.96500015e+01,,0,,6.96500015e+01,"9997",66,2.05999994e+00
"06","001","020",83,83,1.00000000e+02,20686,9.60800018e+01,20267,9.79700012e+01,419,2.02999997e+00,839,3.90000010e+00,6,2.99999993e-02,28769,21531,7.48399963e+01,,0,,7.48399963e+01,"9997",704,3.47000003e+00
"06","001","058",30,30,1.00000000e+02,7484,9.68199997e+01,7359,9.83300018e+01,125,1.66999996e+00,242,3.13000011e+00,4,5.00000007e-02,10307,7730,7.50000000e+01,,0,,7.50000000e+01,"9997",480,6.51999998e+00
"06","001","060",725,707,9.75199966e+01,168434,9.66900024e+01,166416,9.88000031e+01,2018,1.20000005e+00,5662,3.25000000e+00,109,5.99999987e-02,248413,174205,7.01299973e+01,,0,,7.19400024e+01,"9997",6325,3.79999995e+00
"06","001","999",984,964,9.79700012e+01,231802,9.66500015e+01,228554,9.85999985e+01,3248,1.39999998e+00,7885,3.28999996e+00,152,5.99999987e-02,338076,239839,7.09400024e+01,,0,,7.24300003e+01,"9997",9089,3.98000002e+00
"06","002","007",13,13,1.00000000e+02,3151,9.62099991e+01,3105,9.85400009e+01,46,1.46000004e+00,122,3.73000002e+00,2,5.99999987e-02,4295,3275,7.62500000e+01,,0,,7.62500000e+01,"9997",75,2.42000008e+00
"06","002","045",19,19,1.00000000e+02,4497,9.82699966e+01,4407,9.80000000e+01,90,2.00000000e+00,79,1.73000002e+00,0,0.00000000e+00,6221,4576,7.35599976e+01,,0,,7.35599976e+01,"9997",73,1.65999997e+00
"06","002","999",33,32,9.69700012e+01,7648,9.74100037e+01,7512,9.82200012e+01,136,1.77999997e+00,201,2.55999994e+00,2,2.99999993e-02,10519,7851,7.46399994e+01,,0,,7.46600037e+01,"9997",148,1.97000003e+00
"06","003","009",3,3,1.00000000e+02,695,9.85800018e+01,692,9.95699997e+01,3,4.30000007e-01,10,1.41999996e+00,0,0.00000000e+00,848,705,8.31399994e+01,,0,,8.31399994e+01,"9997",11,1.59000003e+00
"06","003","036",3,3,1.00000000e+02,664,9.90999985e+01,652,9.81900024e+01,12,1.80999994e+00,6,8.99999976e-01,0,0.00000000e+00,768,670,8.72399979e+01,,0,,8.72399979e+01,"9997",4,6.10000014e-01
"06","003","057",27,27,1.00000000e+02,6837,9.92200012e+01,6565,9.60199966e+01,272,3.98000002e+00,51,7.40000010e-01,3,3.99999991e-02,8928,6891,7.71800003e+01,,0,,7.71800003e+01,"9997",143,2.18000007e+00
"06","003","999",34,34,1.00000000e+02,8197,9.91500015e+01,7910,9.65000000e+01,287,3.50000000e+00,67,8.10000002e-01,3,3.99999991e-02,10551,8267,7.83499985e+01,,0,,7.83499985e+01,"9997",166,2.09999990e+00
"06","004","032",10,10,1.00000000e+02,2678,9.79499969e+01,2645,9.87699966e+01,33,1.23000002e+00,56,2.04999995e+00,0,0.00000000e+00,3468,2734,7.88399963e+01,,0,,7.88399963e+01,"9997",47,1.77999997e+00
"06","004","035",9,9,1.00000000e+02,2448,9.89899979e+01,2406,9.82799988e+01,42,1.72000003e+00,25,1.00999999e+00,0,0.00000000e+00,3034,2473,8.15100021e+01,,0,,8.15100021e+01,"9997",41,1.70000005e+00
"06","004","038",3,3,1.00000000e+02,766,9.85800018e+01,765,9.98700027e+01,1,1.29999995e-01,11,1.41999996e+00,0,0.00000000e+00,920,777,8.44599991e+01,,0,,8.44599991e+01,"9997",4,5.19999981e-01
"06","004","044",14,14,1.00000000e+02,3494,9.83899994e+01,3429,9.81399994e+01,65,1.86000001e+00,56,1.58000004e+00,1,2.99999993e-02,4790,3551,7.41299973e+01,,0,,7.41299973e+01,"9997",143,4.17000008e+00
"06","004","999",36,36,1.00000000e+02,9386,9.84400024e+01,9245,9.85000000e+01,141,1.50000000e+00,148,1.54999995e+00,1,9.99999978e-03,12212,9535,7.80800018e+01,,0,,7.80800018e+01,"9997",239,2.58999991e+00
"06","005","005",6,6,1.00000000e+02,1568,1.00000000e+02,1531,9.76399994e+01,37,2.35999990e+00,0,0.00000000e+00,0,0.00000000e+00,1980,1568,7.91900024e+01,,0,,7.91900024e+01,"9997",34,2.22000003e+00
"06","005","008",13,13,1.00000000e+02,3186,9.78499985e+01,3085,9.68300018e+01,101,3.17000008e+00,69,2.11999989e+00,1,2.99999993e-02,4241,3256,7.67699966e+01,,0,,7.67699966e+01,"9997",80,2.58999991e+00
"06","005","010",11,11,1.00000000e+02,2763,9.93199997e+01,2713,9.81900024e+01,50,1.80999994e+00,16,5.79999983e-01,3,1.09999999e-01,3593,2782,7.74300003e+01,,0,,7.74300003e+01,"9997",33,1.22000003e+00
"06","005","040",14,14,1.00000000e+02,3320,9.93099976e+01,3260,9.81900024e+01,60,1.80999994e+00,23,6.89999998e-01,0,0.00000000e+00,4869,3343,6.86600037e+01,,0,,6.86600037e+01,"9997",64,1.96000004e+00
"06","005","999",44,44,1.00000000e+02,10837,9.89800034e+01,10589,9.77099991e+01,248,2.28999996e+00,108,9.90000010e-01,4,3.99999991e-02,14683,10949,7.45699997e+01,,0,,7.45699997e+01,"9997",246,2.31999993e+00
